id,code,name,district_id:id,zip_code
subdistrict_101301,101301,แขวงจักรวรรดิ,l10n_th_location_base.district_bkk_001,10100
subdistrict_100804,100804,แขวงบ้านบาตร,l10n_th_location_base.district_bkk_002,10100
subdistrict_100801,100801,แขวงป้อมปราบ,l10n_th_location_base.district_bkk_002,10100
subdistrict_101303,101303,แขวงตลาดน้อย,l10n_th_location_base.district_bkk_001,10100
subdistrict_100802,100802,แขวงวัดเทพศิรินทร์,l10n_th_location_base.district_bkk_002,10100
subdistrict_101302,101302,แขวงสัมพันธวงศ์,l10n_th_location_base.district_bkk_001,10100
subdistrict_100803,100803,แขวงคลองมหานาค,l10n_th_location_base.district_bkk_002,10100
subdistrict_100805,100805,แขวงวัดโสมนัส,l10n_th_location_base.district_bkk_002,10100
subdistrict_103302,103302,แขวงคลองตัน,l10n_th_location_base.district_bkk_003,10110
subdistrict_103902,103902,แขวงคลองตันเหนือ,l10n_th_location_base.district_bkk_004,10110
subdistrict_103301,103301,แขวงคลองเตย,l10n_th_location_base.district_bkk_003,10110
subdistrict_103901,103901,แขวงคลองเตยเหนือ,l10n_th_location_base.district_bkk_004,10110
subdistrict_103303,103303,แขวงพระโขนง,l10n_th_location_base.district_bkk_003,10110
subdistrict_103903,103903,แขวงพระโขนงเหนือ,l10n_th_location_base.district_bkk_004,10110
subdistrict_101203,101203,แขวงช่องนนทรี,l10n_th_location_base.district_bkk_006,10120
subdistrict_101204,101204,แขวงบางโพงพาง,l10n_th_location_base.district_bkk_006,10120
subdistrict_103103,103103,แขวงบางโคล่,l10n_th_location_base.district_bkk_007,10120
subdistrict_102801,102801,แขวงทุ่งวัดดอน,l10n_th_location_base.district_bkk_008,10120
subdistrict_102802,102802,แขวงยานนาวา,l10n_th_location_base.district_bkk_008,10120
subdistrict_102803,102803,แขวงทุ่งมหาเมฆ,l10n_th_location_base.district_bkk_008,10120
subdistrict_103101,103101,แขวงบางคอแหลม,l10n_th_location_base.district_bkk_007,10120
subdistrict_103102,103102,แขวงวัดพระยาไกร,l10n_th_location_base.district_bkk_007,10120
subdistrict_100703,100703,แขวงวังใหม่,l10n_th_location_base.district_bkk_005,10120
subdistrict_110406,110406,ตำบลบางหัวเสือ,l10n_th_location_base.district_sp_001,10130
subdistrict_110414,110414,ตำบลสำโรง,l10n_th_location_base.district_sp_001,10130
subdistrict_110413,110413,ตำบลทรงคนอง,l10n_th_location_base.district_sp_001,10130
subdistrict_110402,110402,ตำบลบางพึ่ง,l10n_th_location_base.district_sp_001,10130
subdistrict_110412,110412,ตำบลบางกอบัว,l10n_th_location_base.district_sp_001,10130
subdistrict_110404,110404,ตำบลบางครุ,l10n_th_location_base.district_sp_001,10130
subdistrict_110411,110411,ตำบลบางกระสอบ,l10n_th_location_base.district_sp_001,10130
subdistrict_110407,110407,ตำบลสำโรงใต้,l10n_th_location_base.district_sp_001,10130
subdistrict_110410,110410,ตำบลบางน้ำผึ้ง,l10n_th_location_base.district_sp_001,10130
subdistrict_110409,110409,ตำบลบางกะเจ้า,l10n_th_location_base.district_sp_001,10130
subdistrict_110408,110408,ตำบลบางยอ,l10n_th_location_base.district_sp_001,10130
subdistrict_110403,110403,ตำบลบางจาก,l10n_th_location_base.district_sp_001,10130
subdistrict_110405,110405,ตำบลบางหญ้าแพรก,l10n_th_location_base.district_sp_001,10130
subdistrict_110401,110401,ตำบลตลาด,l10n_th_location_base.district_sp_001,10130
subdistrict_110415,110415,ตำบลสำโรงกลาง,l10n_th_location_base.district_sp_001,10130
subdistrict_102401,102401,แขวงราษฎร์บูรณะ,l10n_th_location_base.district_bkk_009,10140
subdistrict_102402,102402,แขวงบางปะกอก,l10n_th_location_base.district_bkk_009,10140
subdistrict_104902,104902,แขวงทุ่งครุ,l10n_th_location_base.district_bkk_010,10140
subdistrict_104901,104901,แขวงบางมด,l10n_th_location_base.district_bkk_010,10140
subdistrict_102107,102107,แขวงแสมดำ,l10n_th_location_base.district_bkk_011,10150
subdistrict_105005,105005,แขวงคลองบางบอน,l10n_th_location_base.district_bkk_012,10150
subdistrict_105004,105004,แขวงคลองบางพราน,l10n_th_location_base.district_bkk_012,10150
subdistrict_105003,105003,แขวงบางบอนใต้,l10n_th_location_base.district_bkk_012,10150
subdistrict_103504,103504,แขวงจอมทอง,l10n_th_location_base.district_bkk_013,10150
subdistrict_105002,105002,แขวงบางบอนเหนือ,l10n_th_location_base.district_bkk_012,10150
subdistrict_103503,103503,แขวงบางมด,l10n_th_location_base.district_bkk_013,10150
subdistrict_103502,103502,แขวงบางค้อ,l10n_th_location_base.district_bkk_013,10150
subdistrict_103501,103501,แขวงบางขุนเทียน,l10n_th_location_base.district_bkk_013,10150
subdistrict_102105,102105,แขวงท่าข้าม,l10n_th_location_base.district_bkk_011,10150
subdistrict_102209,102209,แขวงปากคลองภาษีเจริญ,l10n_th_location_base.district_bkk_014,10160
subdistrict_102201,102201,แขวงบางหว้า,l10n_th_location_base.district_bkk_014,10160
subdistrict_104004,104004,แขวงหลักสอง,l10n_th_location_base.district_bkk_015,10160
subdistrict_104003,104003,แขวงบางไผ่,l10n_th_location_base.district_bkk_015,10160
subdistrict_104002,104002,แขวงบางแคเหนือ,l10n_th_location_base.district_bkk_015,10160
subdistrict_104001,104001,แขวงบางแค,l10n_th_location_base.district_bkk_015,10160
subdistrict_102208,102208,แขวงคลองขวาง,l10n_th_location_base.district_bkk_014,10160
subdistrict_102202,102202,แขวงบางด้วน,l10n_th_location_base.district_bkk_014,10160
subdistrict_102302,102302,แขวงหนองแขม,l10n_th_location_base.district_bkk_016,10160
subdistrict_102206,102206,แขวงบางจาก,l10n_th_location_base.district_bkk_014,10160
subdistrict_102303,102303,แขวงหนองค้างพลู,l10n_th_location_base.district_bkk_016,10160
subdistrict_102207,102207,แขวงบางแวก,l10n_th_location_base.district_bkk_014,10160
subdistrict_102210,102210,แขวงคูหาสวรรค์,l10n_th_location_base.district_bkk_014,10160
subdistrict_104802,104802,แขวงศาลาธรรมสพน์,l10n_th_location_base.district_bkk_017,10170
subdistrict_101905,101905,แขวงบางระมาด,l10n_th_location_base.district_bkk_018,10170
subdistrict_104801,104801,แขวงทวีวัฒนา,l10n_th_location_base.district_bkk_017,10170
subdistrict_101907,101907,แขวงบางเชือกหนัง,l10n_th_location_base.district_bkk_018,10170
subdistrict_101902,101902,แขวงตลิ่งชัน,l10n_th_location_base.district_bkk_018,10170
subdistrict_101901,101901,แขวงคลองชักพระ,l10n_th_location_base.district_bkk_018,10170
subdistrict_101903,101903,แขวงฉิมพลี,l10n_th_location_base.district_bkk_018,10170
subdistrict_101904,101904,แขวงบางพรม,l10n_th_location_base.district_bkk_018,10170
subdistrict_100101,100101,แขวงพระบรมมหาราชวัง,l10n_th_location_base.district_bkk_019,10200
subdistrict_100108,100108,แขวงตลาดยอด,l10n_th_location_base.district_bkk_019,10200
subdistrict_100107,100107,แขวงบวรนิเวศ,l10n_th_location_base.district_bkk_019,10200
subdistrict_100106,100106,แขวงเสาชิงช้า,l10n_th_location_base.district_bkk_019,10200
subdistrict_100105,100105,แขวงศาลเจ้าพ่อเสือ,l10n_th_location_base.district_bkk_019,10200
subdistrict_100111,100111,แขวงบางขุนพรหม,l10n_th_location_base.district_bkk_019,10200
subdistrict_100112,100112,แขวงวัดสามพระยา,l10n_th_location_base.district_bkk_019,10200
subdistrict_100104,100104,แขวงสำราญราษฎร์,l10n_th_location_base.district_bkk_019,10200
subdistrict_100110,100110,แขวงบ้านพานถม,l10n_th_location_base.district_bkk_019,10200
subdistrict_100109,100109,แขวงชนะสงคราม,l10n_th_location_base.district_bkk_019,10200
subdistrict_100103,100103,แขวงวัดราชบพิธ,l10n_th_location_base.district_bkk_019,10200
subdistrict_100102,100102,แขวงวังบูรพาภิรมย์,l10n_th_location_base.district_bkk_019,10200
subdistrict_103602,103602,แขวงสีกัน,l10n_th_location_base.district_bkk_020,10210
subdistrict_103605,103605,แขวงสนามบิน,l10n_th_location_base.district_bkk_020,10210
subdistrict_104101,104101,แขวงทุ่งสองห้อง,l10n_th_location_base.district_bkk_021,10210
subdistrict_104102,104102,แขวงตลาดบางเขน,l10n_th_location_base.district_bkk_021,10210
subdistrict_103604,103604,แขวงดอนเมือง,l10n_th_location_base.district_bkk_020,10210
subdistrict_104203,104203,แขวงคลองถนน,l10n_th_location_base.district_bkk_022,10220
subdistrict_104202,104202,แขวงออเงิน,l10n_th_location_base.district_bkk_022,10220
subdistrict_100502,100502,แขวงอนุสาวรีย์,l10n_th_location_base.district_bkk_023,10220
subdistrict_104201,104201,แขวงสายไหม,l10n_th_location_base.district_bkk_022,10220
subdistrict_100508,100508,แขวงท่าแร้ง,l10n_th_location_base.district_bkk_023,10220
subdistrict_104302,104302,แขวงรามอินทรา,l10n_th_location_base.district_bkk_024,10230
subdistrict_104301,104301,แขวงคันนายาว,l10n_th_location_base.district_bkk_024,10230
subdistrict_102705,102705,แขวงนวลจันทร์,l10n_th_location_base.district_bkk_025,10230
subdistrict_103802,103802,แขวงจรเข้บัว,l10n_th_location_base.district_bkk_026,10230
subdistrict_103801,103801,แขวงลาดพร้าว,l10n_th_location_base.district_bkk_026,10230
subdistrict_100509,100509,แขวงท่าแร้ง,l10n_th_location_base.district_bkk_023,10230
subdistrict_102701,102701,แขวงคลองกุ่ม,l10n_th_location_base.district_bkk_025,10230
subdistrict_104402,104402,แขวงราษฎร์พัฒนา,l10n_th_location_base.district_bkk_027,10240
subdistrict_100601,100601,แขวงคลองจั่น,l10n_th_location_base.district_bkk_028,10240
subdistrict_102704,102704,แขวงนวมินทร์,l10n_th_location_base.district_bkk_025,10240
subdistrict_104401,104401,แขวงสะพานสูง,l10n_th_location_base.district_bkk_027,10240
subdistrict_102702,102702,แขวงคลองกุ่ม,l10n_th_location_base.district_bkk_025,10240
subdistrict_100608,100608,แขวงหัวหมาก,l10n_th_location_base.district_bkk_028,10240
subdistrict_103402,103402,แขวงอ่อนนุช,l10n_th_location_base.district_bkk_029,10250
subdistrict_104403,104403,แขวงทับช้าง,l10n_th_location_base.district_bkk_027,10250
subdistrict_103401,103401,แขวงสวนหลวง,l10n_th_location_base.district_bkk_029,10250
subdistrict_103203,103203,แขวงดอกไม้,l10n_th_location_base.district_bkk_030,10250
subdistrict_103202,103202,แขวงหนองบอน,l10n_th_location_base.district_bkk_030,10250
subdistrict_103201,103201,แขวงประเวศ,l10n_th_location_base.district_bkk_030,10250
subdistrict_103403,103403,แขวงพัฒนาการ,l10n_th_location_base.district_bkk_029,10250
subdistrict_100609,100609,แขวงหัวหมาก,l10n_th_location_base.district_bkk_028,10250
subdistrict_100910,100910,แขวงพระโขนงใต้,l10n_th_location_base.district_bkk_031,10260
subdistrict_104703,104703,แขวงบางนาใต้,l10n_th_location_base.district_bkk_032,10260
subdistrict_104702,104702,แขวงบางนาเหนือ,l10n_th_location_base.district_bkk_032,10260
subdistrict_100905,100905,แขวงบางจาก,l10n_th_location_base.district_bkk_031,10260
subdistrict_103304,103304,แขวงพระโขนง,l10n_th_location_base.district_bkk_003,10260
subdistrict_110111,110111,ตำบลบางโปรง,l10n_th_location_base.district_sp_002,10270
subdistrict_110113,110113,ตำบลบางด้วน,l10n_th_location_base.district_sp_002,10270
subdistrict_110114,110114,ตำบลบางเมืองใหม่,l10n_th_location_base.district_sp_002,10270
subdistrict_110115,110115,ตำบลเทพารักษ์,l10n_th_location_base.district_sp_002,10270
subdistrict_110103,110103,ตำบลบางเมือง,l10n_th_location_base.district_sp_002,10270
subdistrict_110102,110102,ตำบลสำโรงเหนือ,l10n_th_location_base.district_sp_002,10270
subdistrict_110101,110101,ตำบลปากน้ำ,l10n_th_location_base.district_sp_002,10270
subdistrict_110117,110117,ตำบลแพรกษาใหม่,l10n_th_location_base.district_sp_002,10280
subdistrict_110104,110104,ตำบลท้ายบ้าน,l10n_th_location_base.district_sp_002,10280
subdistrict_110108,110108,ตำบลบางปูใหม่,l10n_th_location_base.district_sp_002,10280
subdistrict_110110,110110,ตำบลแพรกษา,l10n_th_location_base.district_sp_002,10280
subdistrict_110116,110116,ตำบลท้ายบ้านใหม่,l10n_th_location_base.district_sp_002,10280
subdistrict_110112,110112,ตำบลบางปู,l10n_th_location_base.district_sp_002,10280
subdistrict_110501,110501,ตำบลนาเกลือ,l10n_th_location_base.district_sp_003,10290
subdistrict_110502,110502,ตำบลบ้านคลองสวน,l10n_th_location_base.district_sp_003,10290
subdistrict_110503,110503,ตำบลแหลมฟ้าผ่า,l10n_th_location_base.district_sp_003,10290
subdistrict_110504,110504,ตำบลปากคลองบางปลากด,l10n_th_location_base.district_sp_003,10290
subdistrict_110505,110505,ตำบลในคลองบางปลากด,l10n_th_location_base.district_sp_003,10290
subdistrict_100206,100206,แขวงถนนนครไชยศรี,l10n_th_location_base.district_bkk_033,10300
subdistrict_100204,100204,แขวงสี่แยกมหานาค,l10n_th_location_base.district_bkk_033,10300
subdistrict_100202,100202,แขวงวชิรพยาบาล,l10n_th_location_base.district_bkk_033,10300
subdistrict_100201,100201,แขวงดุสิต,l10n_th_location_base.district_bkk_033,10300
subdistrict_100205,100205,แขวงสวนจิตรลดา,l10n_th_location_base.district_bkk_033,10303
subdistrict_101701,101701,แขวงห้วยขวาง,l10n_th_location_base.district_bkk_034,10310
subdistrict_101702,101702,แขวงบางกะปิ,l10n_th_location_base.district_bkk_034,10310
subdistrict_101704,101704,แขวงสามเสนนอก,l10n_th_location_base.district_bkk_034,10310
subdistrict_104504,104504,แขวงพลับพลา,l10n_th_location_base.district_bkk_035,10310
subdistrict_104503,104503,แขวงคลองเจ้าคุณสิงห์,l10n_th_location_base.district_bkk_035,10310
subdistrict_104502,104502,แขวงสะพานสอง,l10n_th_location_base.district_bkk_035,10310
subdistrict_104501,104501,แขวงวังทองหลาง,l10n_th_location_base.district_bkk_035,10310
subdistrict_100701,100701,แขวงรองเมือง,l10n_th_location_base.district_bkk_005,10330
subdistrict_100708,100708,แขวงปทุมวัน,l10n_th_location_base.district_bkk_005,10330
subdistrict_100704,100704,แขวงลุมพินี,l10n_th_location_base.district_bkk_005,10330
subdistrict_100705,100705,แขวงวังใหม่,l10n_th_location_base.district_bkk_005,10330
subdistrict_102601,102601,แขวงดินแดง,l10n_th_location_base.district_bkk_036,10400
subdistrict_103704,103704,แขวงมักกะสัน,l10n_th_location_base.district_bkk_037,10400
subdistrict_103703,103703,แขวงถนนเพชรบุรี,l10n_th_location_base.district_bkk_037,10400
subdistrict_103702,103702,แขวงถนนพญาไท,l10n_th_location_base.district_bkk_037,10400
subdistrict_103701,103701,แขวงทุ่งพญาไท,l10n_th_location_base.district_bkk_037,10400
subdistrict_102602,102602,แขวงรัชดาภิเษก,l10n_th_location_base.district_bkk_036,10400
subdistrict_101401,101401,แขวงสามเสนใน,l10n_th_location_base.district_bkk_038,10400
subdistrict_101406,101406,แขวงพญาไท,l10n_th_location_base.district_bkk_038,10400
subdistrict_100706,100706,แขวงวังใหม่,l10n_th_location_base.district_bkk_005,10400
subdistrict_100403,100403,แขวงสุริยวงศ์,l10n_th_location_base.district_bkk_039,10500
subdistrict_100402,100402,แขวงสีลม,l10n_th_location_base.district_bkk_039,10500
subdistrict_100404,100404,แขวงบางรัก,l10n_th_location_base.district_bkk_039,10500
subdistrict_100405,100405,แขวงสี่พระยา,l10n_th_location_base.district_bkk_039,10500
subdistrict_100401,100401,แขวงมหาพฤฒาราม,l10n_th_location_base.district_bkk_039,10500
subdistrict_100707,100707,แขวงวังใหม่,l10n_th_location_base.district_bkk_005,10500
subdistrict_104604,104604,แขวงทรายกองดิน,l10n_th_location_base.district_bkk_040,10510
subdistrict_104603,104603,แขวงบางชัน,l10n_th_location_base.district_bkk_040,10510
subdistrict_104605,104605,แขวงทรายกองดินใต้,l10n_th_location_base.district_bkk_040,10510
subdistrict_104602,104602,แขวงสามวาตะวันออก,l10n_th_location_base.district_bkk_040,10510
subdistrict_104601,104601,แขวงสามวาตะวันตก,l10n_th_location_base.district_bkk_040,10510
subdistrict_101001,101001,แขวงมีนบุรี,l10n_th_location_base.district_bkk_041,10510
subdistrict_101002,101002,แขวงแสนแสบ,l10n_th_location_base.district_bkk_041,10510
subdistrict_101105,101105,แขวงทับยาว,l10n_th_location_base.district_bkk_042,10520
subdistrict_101104,101104,แขวงลำปลาทิว,l10n_th_location_base.district_bkk_042,10520
subdistrict_101106,101106,แขวงขุมทอง,l10n_th_location_base.district_bkk_042,10520
subdistrict_101101,101101,แขวงลาดกระบัง,l10n_th_location_base.district_bkk_042,10520
subdistrict_101102,101102,แขวงคลองสองต้นนุ่น,l10n_th_location_base.district_bkk_042,10520
subdistrict_101103,101103,แขวงคลองสามประเวศ,l10n_th_location_base.district_bkk_042,10520
subdistrict_100307,100307,แขวงลำผักชี,l10n_th_location_base.district_bkk_043,10530
subdistrict_100301,100301,แขวงกระทุ่มราย,l10n_th_location_base.district_bkk_043,10530
subdistrict_100302,100302,แขวงหนองจอก,l10n_th_location_base.district_bkk_043,10530
subdistrict_100303,100303,แขวงคลองสิบ,l10n_th_location_base.district_bkk_043,10530
subdistrict_100304,100304,แขวงคลองสิบสอง,l10n_th_location_base.district_bkk_043,10530
subdistrict_100305,100305,แขวงโคกแฝด,l10n_th_location_base.district_bkk_043,10530
subdistrict_100306,100306,แขวงคู้ฝั่งเหนือ,l10n_th_location_base.district_bkk_043,10530
subdistrict_100308,100308,แขวงลำต้อยติ่ง,l10n_th_location_base.district_bkk_043,10530
subdistrict_110301,110301,ตำบลบางพลีใหญ่,l10n_th_location_base.district_sp_004,10540
subdistrict_110302,110302,ตำบลบางแก้ว,l10n_th_location_base.district_sp_004,10540
subdistrict_110308,110308,ตำบลราชาเทวะ,l10n_th_location_base.district_sp_004,10540
subdistrict_110303,110303,ตำบลบางปลา,l10n_th_location_base.district_sp_004,10540
subdistrict_110304,110304,ตำบลบางโฉลง,l10n_th_location_base.district_sp_004,10540
subdistrict_110309,110309,ตำบลหนองปรือ,l10n_th_location_base.district_sp_004,10540
subdistrict_110205,110205,ตำบลคลองด่าน,l10n_th_location_base.district_sp_005,10550
subdistrict_110208,110208,ตำบลคลองนิยมยาตรา,l10n_th_location_base.district_sp_005,10560
subdistrict_110207,110207,ตำบลเปร็ง,l10n_th_location_base.district_sp_005,10560
subdistrict_110206,110206,ตำบลคลองสวน,l10n_th_location_base.district_sp_005,10560
subdistrict_110204,110204,ตำบลบางเพรียง,l10n_th_location_base.district_sp_005,10560
subdistrict_110203,110203,ตำบลบางพลีน้อย,l10n_th_location_base.district_sp_005,10560
subdistrict_110202,110202,ตำบลบ้านระกาศ,l10n_th_location_base.district_sp_005,10560
subdistrict_110201,110201,ตำบลบางบ่อ,l10n_th_location_base.district_sp_005,10560
subdistrict_110603,110603,ตำบลศีรษะจรเข้ใหญ่,l10n_th_location_base.district_sp_006,10570
subdistrict_110602,110602,ตำบลศีรษะจรเข้น้อย,l10n_th_location_base.district_sp_006,10570
subdistrict_110601,110601,ตำบลบางเสาธง,l10n_th_location_base.district_sp_006,10570
subdistrict_101601,101601,แขวงวัดอรุณ,l10n_th_location_base.district_bkk_044,10600
subdistrict_101602,101602,แขวงวัดท่าพระ,l10n_th_location_base.district_bkk_044,10600
subdistrict_101501,101501,แขวงวัดกัลยาณ์,l10n_th_location_base.district_bkk_045,10600
subdistrict_101502,101502,แขวงหิรัญรูจี,l10n_th_location_base.district_bkk_045,10600
subdistrict_101507,101507,แขวงสำเหร่,l10n_th_location_base.district_bkk_045,10600
subdistrict_101506,101506,แขวงดาวคะนอง,l10n_th_location_base.district_bkk_045,10600
subdistrict_101505,101505,แขวงตลาดพลู,l10n_th_location_base.district_bkk_045,10600
subdistrict_101504,101504,แขวงบุคคโล,l10n_th_location_base.district_bkk_045,10600
subdistrict_101804,101804,แขวงคลองต้นไทร,l10n_th_location_base.district_bkk_046,10600
subdistrict_101803,101803,แขวงบางลำภูล่าง,l10n_th_location_base.district_bkk_046,10600
subdistrict_101802,101802,แขวงคลองสาน,l10n_th_location_base.district_bkk_046,10600
subdistrict_101503,101503,แขวงบางยี่เรือ,l10n_th_location_base.district_bkk_045,10600
subdistrict_101801,101801,แขวงสมเด็จเจ้าพระยา,l10n_th_location_base.district_bkk_046,10600
subdistrict_102504,102504,แขวงบางยี่ขัน,l10n_th_location_base.district_bkk_047,10700
subdistrict_102007,102007,แขวงบางขุนศรี,l10n_th_location_base.district_bkk_048,10700
subdistrict_102503,102503,แขวงบางบำหรุ,l10n_th_location_base.district_bkk_047,10700
subdistrict_102004,102004,แขวงศิริราช,l10n_th_location_base.district_bkk_048,10700
subdistrict_102502,102502,แขวงบางอ้อ,l10n_th_location_base.district_bkk_047,10700
subdistrict_102005,102005,แขวงบ้านช่างหล่อ,l10n_th_location_base.district_bkk_048,10700
subdistrict_102009,102009,แขวงอรุณอมรินทร์,l10n_th_location_base.district_bkk_048,10700
subdistrict_102006,102006,แขวงบางขุนนนท์,l10n_th_location_base.district_bkk_048,10700
subdistrict_102501,102501,แขวงบางพลัด,l10n_th_location_base.district_bkk_047,10700
subdistrict_102901,102901,แขวงบางซื่อ,l10n_th_location_base.district_bkk_049,10800
subdistrict_102902,102902,แขวงวงศ์สว่าง,l10n_th_location_base.district_bkk_049,10800
subdistrict_103004,103004,แขวงจอมพล,l10n_th_location_base.district_bkk_050,10900
subdistrict_103005,103005,แขวงจตุจักร,l10n_th_location_base.district_bkk_050,10900
subdistrict_103003,103003,แขวงจันทรเกษม,l10n_th_location_base.district_bkk_050,10900
subdistrict_103002,103002,แขวงเสนานิคม,l10n_th_location_base.district_bkk_050,10900
subdistrict_103001,103001,แขวงลาดยาว,l10n_th_location_base.district_bkk_050,10900
subdistrict_120110,120110,ตำบลบางรักน้อย,l10n_th_location_base.district_nb_001,11000
subdistrict_120109,120109,ตำบลไทรม้า,l10n_th_location_base.district_nb_001,11000
subdistrict_120108,120108,ตำบลบางกร่าง,l10n_th_location_base.district_nb_001,11000
subdistrict_120107,120107,ตำบลบางศรีเมือง,l10n_th_location_base.district_nb_001,11000
subdistrict_120106,120106,ตำบลบางไผ่,l10n_th_location_base.district_nb_001,11000
subdistrict_120104,120104,ตำบลบางกระสอ,l10n_th_location_base.district_nb_001,11000
subdistrict_120103,120103,ตำบลบางเขน,l10n_th_location_base.district_nb_001,11000
subdistrict_120102,120102,ตำบลตลาดขวัญ,l10n_th_location_base.district_nb_001,11000
subdistrict_120101,120101,ตำบลสวนใหญ่,l10n_th_location_base.district_nb_001,11000
subdistrict_120105,120105,ตำบลท่าทราย,l10n_th_location_base.district_nb_001,11000
subdistrict_120401,120401,ตำบลโสนลอย,l10n_th_location_base.district_nb_002,11110
subdistrict_120407,120407,ตำบลพิมลราช,l10n_th_location_base.district_nb_002,11110
subdistrict_120408,120408,ตำบลบางรักพัฒนา,l10n_th_location_base.district_nb_002,11110
subdistrict_120406,120406,ตำบลลำโพ,l10n_th_location_base.district_nb_002,11110
subdistrict_120402,120402,ตำบลบางบัวทอง,l10n_th_location_base.district_nb_002,11110
subdistrict_120405,120405,ตำบลละหาร,l10n_th_location_base.district_nb_002,11110
subdistrict_120404,120404,ตำบลบางคูรัด,l10n_th_location_base.district_nb_002,11110
subdistrict_120403,120403,ตำบลบางรักใหญ่,l10n_th_location_base.district_nb_002,11110
subdistrict_120612,120612,ตำบลคลองเกลือ,l10n_th_location_base.district_nb_003,11120
subdistrict_120610,120610,ตำบลคลองข่อย,l10n_th_location_base.district_nb_003,11120
subdistrict_120609,120609,ตำบลอ้อมเกร็ด,l10n_th_location_base.district_nb_003,11120
subdistrict_120608,120608,ตำบลเกาะเกร็ด,l10n_th_location_base.district_nb_003,11120
subdistrict_120601,120601,ตำบลปากเกร็ด,l10n_th_location_base.district_nb_003,11120
subdistrict_120611,120611,ตำบลบางพลับ,l10n_th_location_base.district_nb_003,11120
subdistrict_120606,120606,ตำบลคลองพระอุดม,l10n_th_location_base.district_nb_003,11120
subdistrict_120605,120605,ตำบลบางตะไนย์,l10n_th_location_base.district_nb_003,11120
subdistrict_120604,120604,ตำบลบางพูด,l10n_th_location_base.district_nb_003,11120
subdistrict_120603,120603,ตำบลบ้านใหม่,l10n_th_location_base.district_nb_003,11120
subdistrict_120602,120602,ตำบลบางตลาด,l10n_th_location_base.district_nb_003,11120
subdistrict_120607,120607,ตำบลท่าอิฐ,l10n_th_location_base.district_nb_003,11120
subdistrict_120208,120208,ตำบลปลายบาง,l10n_th_location_base.district_nb_004,11130
subdistrict_120207,120207,ตำบลมหาสวัสดิ์,l10n_th_location_base.district_nb_004,11130
subdistrict_120206,120206,ตำบลบางคูเวียง,l10n_th_location_base.district_nb_004,11130
subdistrict_120205,120205,ตำบลบางขุนกอง,l10n_th_location_base.district_nb_004,11130
subdistrict_120209,120209,ตำบลศาลากลาง,l10n_th_location_base.district_nb_004,11130
subdistrict_120203,120203,ตำบลบางสีทอง,l10n_th_location_base.district_nb_004,11130
subdistrict_120202,120202,ตำบลบางกรวย,l10n_th_location_base.district_nb_004,11130
subdistrict_120201,120201,ตำบลวัดชลอ,l10n_th_location_base.district_nb_004,11130
subdistrict_120204,120204,ตำบลบางขนุน,l10n_th_location_base.district_nb_004,11130
subdistrict_120304,120304,ตำบลเสาธงหิน,l10n_th_location_base.district_nb_005,11140
subdistrict_120303,120303,ตำบลบางเลน,l10n_th_location_base.district_nb_005,11140
subdistrict_120306,120306,ตำบลบ้านใหม่,l10n_th_location_base.district_nb_005,11140
subdistrict_120305,120305,ตำบลบางใหญ่,l10n_th_location_base.district_nb_005,11140
subdistrict_120302,120302,ตำบลบางแม่นาง,l10n_th_location_base.district_nb_005,11140
subdistrict_120301,120301,ตำบลบางม่วง,l10n_th_location_base.district_nb_005,11140
subdistrict_120505,120505,ตำบลขุนศรี,l10n_th_location_base.district_nb_006,11150
subdistrict_120503,120503,ตำบลหนองเพรางาย,l10n_th_location_base.district_nb_006,11150
subdistrict_120502,120502,ตำบลราษฎร์นิยม,l10n_th_location_base.district_nb_006,11150
subdistrict_120501,120501,ตำบลไทรน้อย,l10n_th_location_base.district_nb_006,11150
subdistrict_120507,120507,ตำบลทวีวัฒนา,l10n_th_location_base.district_nb_006,11150
subdistrict_120506,120506,ตำบลคลองขวาง,l10n_th_location_base.district_nb_006,11150
subdistrict_120504,120504,ตำบลไทรใหญ่,l10n_th_location_base.district_nb_006,11150
subdistrict_130105,130105,ตำบลบ้านกระแชง,l10n_th_location_base.district_pt_001,12000
subdistrict_130106,130106,ตำบลบางขะแยง,l10n_th_location_base.district_pt_001,12000
subdistrict_130104,130104,ตำบลบ้านฉาง,l10n_th_location_base.district_pt_001,12000
subdistrict_130108,130108,ตำบลบางหลวง,l10n_th_location_base.district_pt_001,12000
subdistrict_130109,130109,ตำบลบางเดื่อ,l10n_th_location_base.district_pt_001,12000
subdistrict_130111,130111,ตำบลบางพูน,l10n_th_location_base.district_pt_001,12000
subdistrict_130112,130112,ตำบลบางกะดี,l10n_th_location_base.district_pt_001,12000
subdistrict_130113,130113,ตำบลสวนพริกไทย,l10n_th_location_base.district_pt_001,12000
subdistrict_130114,130114,ตำบลหลักหก,l10n_th_location_base.district_pt_001,12000
subdistrict_130103,130103,ตำบลบ้านกลาง,l10n_th_location_base.district_pt_001,12000
subdistrict_130102,130102,ตำบลบ้านใหม่,l10n_th_location_base.district_pt_001,12000
subdistrict_130101,130101,ตำบลบางปรอก,l10n_th_location_base.district_pt_001,12000
subdistrict_130110,130110,ตำบลบางพูด,l10n_th_location_base.district_pt_001,12000
subdistrict_130107,130107,ตำบลบางคูวัด,l10n_th_location_base.district_pt_001,12000
subdistrict_130303,130303,ตำบลรังสิต,l10n_th_location_base.district_pt_002,12110
